,,,,,销售收款明细表,,,,
编制单位:fengchao   起始日期：2018-04-01 终止日期：2019-01-24   数据过滤条件:        ,,,,,,,,,
收款类型,开单日期,单据编号,收款方式,收款帐户,票号,预收金额,应收金额,折扣金额,实收金额
预收款,2018-12-2,XS-000-2018-12-02-0008,转账,农业银行,,799, , ,799
预收款,2018-12-6,XS-000-2018-12-06-0001,转账,农业银行,,1000, , ,1000
预收款,2018-12-7,XS-000-2018-12-07-0005,转账,农业银行,,950, , ,950
预收款,2018-12-7,XS-000-2018-12-07-0006,转账,农业银行,,990, , ,990
预收款,2018-12-7,XS-000-2018-12-07-0008,转账,农业银行,,2150, , ,2150
预收款,2018-12-7,XS-000-2018-12-07-0010,转账,农业银行,,2300, , ,2300
预收款,2018-12-8,XS-000-2018-12-08-0002,转账,农村商业银行,,840, , ,840
预收款,2018-12-9,XS-000-2018-12-09-0009,转账,农业银行,,2100, , ,2100
预收款,2018-12-9,XS-000-2018-12-09-0011,转账,农业银行,,1600, , ,1600
预收款,2018-12-10,XS-000-2018-12-10-0002,转账,农业银行,,2400, , ,2400
预收款,2018-12-10,XS-000-2018-12-10-0005,转账,农业银行,,1600, , ,1600
预收款,2018-12-12,XS-000-2018-12-12-0005,转账,农村商业银行,,1900, , ,1900
预收款,2018-12-12,XS-000-2018-12-12-0006,转账,农业银行,,30, , ,30
预收款,2018-12-13,XS-000-2018-12-13-0001,转账,农村商业银行,,673, , ,673
预收款,2018-12-17,XS-000-2018-12-17-0002,转账,农业银行,,1280, , ,1280
预收款,2018-12-17,XS-000-2018-12-17-0005,转账,农业银行,,2200, , ,2200
预收款,2018-12-17,XS-000-2018-12-17-0008,转账,农业银行,,100, , ,100
预收款,2018-12-18,XS-000-2018-12-18-0005,转账,农业银行,,1440, , ,1440
预收款,2018-12-19,XS-000-2018-12-19-0001,转账,农业银行,,850, , ,850
预收款,2018-12-19,XS-000-2018-12-19-0003,转账,农业银行,,1900, , ,1900
预收款,2018-12-20,XS-000-2018-12-20-0005,转账,农业银行,,1450, , ,1450
预收款,2018-12-22,XS-000-2018-12-22-0001,转账,农业银行,,1900, , ,1900
预收款,2018-12-22,XS-000-2018-12-22-0002,转账,农业银行,,1445, , ,1445
预收款,2018-12-23,XS-000-2018-12-23-0001,转账,农业银行,,1000, , ,1000
预收款,2018-12-24,XS-000-2018-12-24-0008,转账,农业银行,,1300, , ,1300
预收款,2018-12-24,XS-000-2018-12-24-0010,转账,农业银行,,1100, , ,1100
预收款,2018-12-27,XS-000-2018-12-27-0001,转账,农业银行,,5930, , ,5930
预收款,2018-12-27,XS-000-2018-12-27-0005,转账,农业银行,,1100, , ,1100
预收款,2018-12-28,XS-000-2018-12-28-0001,转账,三峡银行,,27000, , ,27000
预收款,2018-12-30,XS-000-2018-12-30-0005,转账,农业银行,,980, , ,980
预收款,2019-1-3,XS-000-2019-01-03-0003,转账,农业银行,,2350, , ,2350
预收款,2019-1-3,XS-000-2019-01-03-0004,转账,农业银行,,600, , ,600
预收款,2019-1-4,XS-000-2019-01-04-0001,转账,农业银行,,850, , ,850
预收款,2019-1-4,XS-000-2019-01-04-0004,转账,农业银行,,1070, , ,1070
预收款,2019-1-7,XS-000-2019-01-07-0003,转账,农业银行,,2270, , ,2270
预收款,2019-1-8,XS-000-2019-01-08-0001,转账,农业银行,,1200, , ,1200
预收款,2019-1-8,XS-000-2019-01-08-0002,转账,农业银行,,1200, , ,1200
预收款,2019-1-13,XS-000-2019-01-13-0001,转账,农业银行,,850, , ,850
预收款,2019-1-19,XS-000-2019-01-19-0001,转账,农业银行,,2310, , ,2310
预收款,2019-1-19,XS-000-2019-01-19-0006,转账,农业银行,,950, , ,950
预收款,2019-1-24,XS-000-2019-01-24-0015,转账,农业银行,,650, , ,650
,,,,,,,,,
李锟-武隆区专卖店-何梅17783326220,,10006,,,,,,,
预收款,2018-5-7,XS-000-2018-05-07-0001,转账,农村商业银行,,1540, , ,1540
预收款,2018-5-7,XS-000-2018-05-07-0002,转账,农村商业银行,,1900, , ,1900
预收款,2018-5-27,XS-000-2018-05-27-0001,转账,农村商业银行,,2090, , ,2090
预收款,2018-6-15,XS-000-2018-06-15-0002,转账,农村商业银行,,10500, , ,10500
预收款,2018-6-25,XS-000-2018-06-25-0001,转账,农村商业银行,,1980, , ,1980
预收款,2018-6-29,XS-000-2018-06-29-0001,转账,农业银行,,30000, , ,30000
预收款,2018-7-30,XS-000-2018-07-30-0001,转账,农村商业银行,,20000, , ,20000
预收款,2018-10-26,XS-000-2018-10-26-0001,转账,农村商业银行,,15000, , ,15000
预收款,2018-11-4,XS-000-2018-11-04-0003,转账,农村商业银行,,5040, , ,5040
预收款,2018-11-9,XS-000-2018-11-09-0001,转账,农村商业银行,,13900, , ,13900
预收款,2018-11-10,XS-000-2018-11-10-0005,转账,农村商业银行,,1320, , ,1320
预收款,2018-11-21,XS-000-2018-11-21-0003,转账,农村商业银行,,7000, , ,7000
预收款,2018-11-25,XS-000-2018-11-25-0003,转账,农村商业银行,,15500, , ,15500
预收款,2018-11-25,XS-000-2018-11-25-0004,转账,农村商业银行,,800, , ,800
预收款,2018-12-1,XS-000-2018-12-01-0005,转账,农村商业银行,,1320, , ,1320
预收款,2019-1-2,XS-000-2019-01-02-0005,转账,农村商业银行,,37250, , ,37250
预收款,2019-1-2,XS-000-2019-01-02-0007,转账,农村商业银行,,1800, , ,1800
预收款,2019-1-2,XS-000-2019-01-02-0008,转账,农村商业银行,,60, , ,60
预收款,2019-1-23,XS-000-2019-01-23-0015,转账,农业银行,,5550, , ,5550
预收款,2019-1-23,XS-000-2019-01-23-0016,转账,农村商业银行,,9500, , ,9500
,,,,,,,,,
李锟-长寿桃花大道-余小群15123037348,,10007,,,,,,,
预收款,2018-5-7,XS-000-2018-05-07-0003,转账,农村商业银行,,1980, , ,1980
预收款,2018-5-17,XS-000-2018-05-17-0001,转账,农村商业银行,,5050, , ,5050
预收款,2018-7-9,XS-000-2018-07-09-0004,转账,农村商业银行,,1750, , ,1750
预收款,2018-7-24,XS-000-2018-07-24-0004,转账,农村商业银行,,980, , ,980
预收款,2018-7-27,XS-000-2018-07-27-0002,,农业银行,,2940, , ,2940
预收款,2018-7-30,XS-000-2018-07-30-0002,转账,农村商业银行,,1960, , ,1960
预收款,2018-9-27,XS-000-2018-09-27-0011,转账,农业银行,,8560, , ,8560
预收款,2018-10-8,XS-000-2018-10-08-0001,转账,农业银行,,1200, , ,1200
预收款,2018-11-18,XS-000-2018-11-18-0001,转账,农业银行,,660, , ,660
预收款,2018-12-16,XS-000-2018-12-16-0003,转账,农业银行,,4500, , ,4500
预收款,2018-12-25,XS-000-2018-12-25-0002,转账,农业银行,,5200, , ,5200
,,,,,,,,,
王海梦-渝北区回兴街道专卖店-张皓月15523325256,,10008,,,,,,,
预收款,2018-5-7,XS-000-2018-05-07-0004,转账,农村商业银行,,1750, , ,1750
预收款,2018-6-10,XS-000-2018-06-10-0001,转账,农村商业银行,,1050, , ,1050
预收款,2018-8-26,XS-000-2018-08-26-0009,转账,农村商业银行,,3150, , ,3150
预收款,2018-9-30,XS-000-2018-09-30-0001,转账,农村商业银行,,1150, , ,1150
预收款,2018-10-16,XS-000-2018-10-16-0001,转账,农村商业银行,,300, , ,300
预收款,2018-10-20,XS-000-2018-10-20-0003,转账,农村商业银行,,6800, , ,6800
预收款,2018-10-21,XS-000-2018-10-21-0002,转账,农村商业银行,,1000, , ,1000
预收款,2018-10-30,XS-000-2018-10-30-0002,转账,农村商业银行,,2100, , ,2100
预收款,2018-11-10,XS-000-2018-11-10-0003,转账,农村商业银行,,2100, , ,2100
预收款,2018-11-16,XS-000-2018-11-16-0005,转账,农村商业银行,,913, , ,913
